Timestamp,First and Last Name,How are you doing today?,Why are you feeling that way?
9/7/2018 10:16,59,Option 4,option 6
9/7/2018 10:16,76,Option 4,I don't wanna be here.
9/7/2018 10:17,57,Excellent,just cause
9/7/2018 10:20,26,Option 4,idk
9/7/2018 10:22,47,Excellent,am ggod today
9/7/2018 10:25,10,Option 4,Im sick and not feeling very well.
9/7/2018 10:25,113,Option 4,"I am enjoying my day, but it needs to end."
9/7/2018 10:28,26,Good,Theater was fun and i tripped which was really funny.
9/7/2018 11:00,120,Excellent,no reason
9/7/2018 11:01,97,Option 4,I am SUUUPPER tired.
9/7/2018 11:02,2,Good,I'm tired
9/7/2018 11:02,7,Excellent,Because today is excellent
9/7/2018 11:02,44,Excellent,I feel this way because it is almost the weekend.
9/7/2018 11:02,56,Option 4,A person is not here to make it better.
9/7/2018 11:02,74,Option 4,Because im hungry
9/7/2018 11:02,89,Option 4,very tired
9/7/2018 11:02,110,Excellent,"My friend is being super funny and is making her friend think that she is only speaking German for the whole day but in reality she's not, she's only talking German in front of her."
9/7/2018 11:02,126,Fair,I'm tired 
9/7/2018 11:03,24,Fair,Im sore and exhausted 
9/7/2018 11:03,53,Option 4,cause option 4
9/7/2018 11:03,60,Fair,I'm feeling that way because nothing bad happened but I don't like this class
9/7/2018 11:03,78,Good,i am still getting sick
9/7/2018 11:03,98,Good,My allergies but I feel great.
9/7/2018 11:03,101,Fair,IDK
9/7/2018 11:03,126,Fair,I wasn't here yesterday 
9/7/2018 11:04,55,Fair,I just feel relaxed
9/7/2018 11:06,33,Good,no more badness i hope
9/7/2018 11:34,2,Good,i'm tired
9/7/2018 12:40,41,Fair,I'm sleepy 
9/7/2018 12:41,77,Fair,IDK
9/7/2018 12:41,126,Fair,I'm tired
9/7/2018 12:42,44,Fair,Because I don't want to go to practice
9/7/2018 12:42,87,Good,I just feel good
9/7/2018 12:42,126,Fair,I was absent
9/7/2018 12:44,15,Excellent!,It's Friday.
9/7/2018 12:44,43,Good, I getting to use my pads today 
9/7/2018 12:44,62,Excellent!,IT'S FRIDAY!
9/7/2018 12:44,93,Option 4,I really need lunch.
9/7/2018 12:44,114,Fair,I had  little bit of food plus i am ready to eat lunch.
9/7/2018 12:44,123,Fair,Today is Friday.
9/7/2018 12:45,31,Fair,N/A
9/7/2018 12:45,38,Good,I'm cold and hungry
9/7/2018 12:45,82,Option 4,I feel great.
9/7/2018 12:46,20,Good,i feel sick
9/7/2018 12:50,83,Fair,its been going pretty smooth jut my aanlke hurts
9/7/2018 12:51,50,Good,kinda hungry
9/7/2018 12:52,79,Option 4,life is nice
9/7/2018 13:14,83,Option 4,have crutches 
9/7/2018 14:07,35,Good,I missed the excellent button.
9/7/2018 14:07,51,Excellent,Nothing bad has happened
9/7/2018 14:07,65,Excellent,because i am
9/7/2018 14:08,8,Fair,Because I went to the orchestra room for lunch and it was just a bunch of girls 
9/7/2018 14:08,12,Excellent,Because today is Friday
9/7/2018 14:08,31,Fair,N/A
9/7/2018 14:08,66,Good,Idk
9/7/2018 14:08,121,Good,I have no clue
9/7/2018 14:09,4,Good,"Because I was able to have a good time at lunch with my friend, and tonight I get to sleep in."
9/7/2018 14:09,17,Excellent,Because I got a new cage for my pet rabbit.
9/7/2018 14:09,19,Excellent,because i get to play fortnite
9/7/2018 14:09,37,Option 4,I don' feel good
9/7/2018 14:09,43,Good,I am going to get my pads today
9/7/2018 14:10,75,Good,Because its a GOOD day
9/7/2018 14:10,77,Good,IDK
9/7/2018 14:10,107,Good,I'm feeling this way because nothing really happened.
9/7/2018 14:11,85,Excellent,This weekend I have a tournament.
9/7/2018 14:12,81,Option 4,EHHHHHHHHH
9/7/2018 14:15,64,Good,BECAUSE IT'S FRIDAY
9/7/2018 14:17,25,Excellent,I had an awesome and fun and silly lunch its friday and the food was good today
9/7/2018 14:54,54,Excellent,I don't know
9/7/2018 14:54,92,Excellent,It's friday.
9/7/2018 14:55,14,Option 4,Because my cat died
9/7/2018 14:55,23,Option 4,It was a normal day with a little bit of difference
9/7/2018 14:55,87,Good,I feeling ood
9/7/2018 14:55,105,Good,Because i'm tired from P.E
9/7/2018 14:55,108,Good,Because coool
9/7/2018 14:56,9,Option 4,Hi
9/7/2018 14:56,68,Option 4,Had a great day
9/7/2018 14:56,119,Option 4,I want to go home.
9/7/2018 14:57,20,Good,sick tired and hungery
9/7/2018 14:57,22,Excellent,It is Friday.
9/7/2018 14:57,102,Fair,got 0 sleep
9/7/2018 14:57,104,Good,Because the day has been quick and easy.
9/7/2018 14:57,122,Good,I'm doing good because nothing super bad has happened today
9/7/2018 14:58,21,Option 4,I lost my headphones again
9/7/2018 14:59,18,Good,Because my schedule didn't change all my other classes. 
9/7/2018 15:00,13,Excellent,Its almost the weekend!!!!
9/7/2018 15:09,46,Good,"It's FRIDAY, plus I had a good discussion with my friends during lunch. "
9/10/2018 8:22,14,Option 4,i always feel like this
9/10/2018 8:22,108,Good,I found my phone
9/10/2018 8:22,120,Good,no reason
9/10/2018 8:23,42,Fair,Ankles still hurt immensely 
9/10/2018 8:23,109,Option 4,No reason
9/10/2018 8:24,29,Option 4,I just don't feel good.
9/10/2018 8:24,58,Excellent!,Because my weekend was great.
9/10/2018 8:24,88,Option 4,why not
9/10/2018 8:24,102,Excellent!,xenoblade
9/10/2018 8:24,103,Good,Just feel like it
9/10/2018 8:25,52,Fair,because people had to mess things up for me
9/10/2018 8:25,85,Good,Its CAYDENS BIRTHDAY.
9/10/2018 8:25,96,Good,I don't know
9/10/2018 8:25,119,Fair,I'm still tired but I'm okay.
9/10/2018 8:26,5,Option 4,Im tired again
9/10/2018 8:26,25,Excellent!,I feel this way because my friends and I had a lot of fun
9/10/2018 8:26,99,Option 4,"I feel this way, because it is Monday."
9/10/2018 8:29,106,Option 4,same as last week
9/10/2018 8:30,32,Option 4,I don't know.
9/10/2018 8:30,90,Option 4,irbvrreb5i637i37
9/10/2018 8:31,59,Option 4,i have been sick
9/10/2018 8:31,116,Good,I feel this way because it's Monday.
9/10/2018 8:39,118,Excellent!,its morning
9/10/2018 8:41,26,Good,Announcements was good but i kinda messed up on the quote. 
9/10/2018 10:12,123,Fair,I am felling ok because I have nothing to do.
9/10/2018 10:13,59,Option 4,still sick.
9/10/2018 10:13,71,Fair,I am feeling fair because I have a headache.
9/10/2018 10:13,72,Fair,tired
9/10/2018 10:13,76,Option 4,I don't wanna be here.
9/10/2018 10:13,91,Excellent,Today has been a happy day for me.
9/10/2018 10:13,112,Good,because i want to go home and sleep
9/10/2018 10:13,124,Option 4,Because I can.
9/10/2018 10:14,10,Option 4,Not fellign very well I'm still sick.
9/10/2018 10:14,39,Excellent,i get to come to school today.
9/10/2018 10:14,82,Good,I feel this way because its raining.
9/10/2018 10:15,26,Good,My stomach kinda hurts but other than that I'm pretty good.
9/10/2018 10:15,50,Option 4,I did not have breakfast
9/10/2018 10:15,62,Excellent,I am relived that Friday has passed. 
9/10/2018 10:15,100,Option 4,Because it's monday.
9/10/2018 10:16,113,Good,Because a new game is in the beta and I hate Mondays.
9/10/2018 10:17,61,Option 4,im sick
9/10/2018 10:21,32,Option 4,I don't know.
9/10/2018 10:59,120,Good,no reason
9/10/2018 11:00,126,Fair,I'm okay
9/10/2018 11:01,7,Excellent,Because I can
9/10/2018 11:01,101,Fair,i slapped mason 
9/10/2018 11:02,55,Excellent,My grandpa will be coming to Texas
9/10/2018 11:02,98,Excellent,No reason
9/10/2018 11:02,110,Excellent,Me and my two friends had a really funny conversation last period.
9/10/2018 11:03,2,Fair,I'm super tired
9/10/2018 11:03,56,Excellent,I just sung and danced in class.
9/10/2018 11:04,24,Excellent,Its my birthday
9/10/2018 11:04,60,Fair,I'm feeling this way because I'm tired and bored.
9/10/2018 11:04,89,Fair,it has been an on and off day
9/10/2018 11:05,74,Good,Not sure
9/10/2018 11:05,78,Option 4,i had a bad weekend.
9/10/2018 11:08,33,Option 4,I lost my new phone then felt relived when Nathan had it.
9/10/2018 11:08,44,Fair,I feel this way because It is just a normal day.
9/10/2018 11:09,53,Option 4,My socks are wet from the rain.
9/10/2018 11:09,97,Option 4,I am sick and my head hurts.
9/10/2018 12:41,20,Option 4,please move me 
9/10/2018 12:41,126,Fair,I'm okay that's why I feel fair.
9/10/2018 12:42,15,Option 4,So far since Friday I have not done a single thing right.
9/10/2018 12:42,41,Fair,My head hurts 
9/10/2018 12:42,77,Excellent!,just cuz
9/10/2018 12:42,82,Fair,I feel this way because its still raining.
9/10/2018 12:42,87,Good,It be raining
9/10/2018 12:42,123,Good,I want to go home now.
9/10/2018 12:44,7,Excellent!,because i know the way
9/10/2018 12:44,44,Excellent!,I feel this way because I like the rain.
9/10/2018 12:44,50,Excellent!,Cause I am good at fortnite
9/10/2018 12:44,62,Excellent!,I had an awesome weekend
9/10/2018 12:44,83,Good,Its just been going smooth.
9/10/2018 12:44,93,Good,I really want lunch right now. 
9/10/2018 12:44,114,Option 4, I want lunch.
9/10/2018 12:46,79,Option 4,life is weird 
9/10/2018 12:47,31,Fair,N/A
9/10/2018 12:47,43,Good,I feel that way because I want to feel that way
9/10/2018 14:04,65,Excellent,happy
9/10/2018 14:04,121,Good,I don't know
9/10/2018 14:05,31,Fair,N/A
9/10/2018 14:05,66,Fair,i dont .....know
9/10/2018 14:05,107,Fair,I'm feeling this way because my allergies are acting up.
9/10/2018 14:06,8,Fair,I had a bloody nose
9/10/2018 14:06,17,Excellent,"I ate waffles for breakfast, and that made my day."
9/10/2018 14:06,37,Good,I am happy
9/10/2018 14:06,64,Excellent,Because it is raining.
9/10/2018 14:06,77,Good,"Just cause, I don't know"
9/10/2018 14:07,4,Fair,"Because my friend isn't here today which makes me a little sad, but I had a good time with him yesterday at the football game that me and him went to."
9/10/2018 14:07,11,Good,"I still feel a little sick, but my day is going pretty good besides that."
9/10/2018 14:07,35,Excellent,Whyn't
9/10/2018 14:07,51,Fair,People are annoying.
9/10/2018 14:07,81,Option 4,Euuuueueuh
9/10/2018 14:08,43,Good,I feel good because I want to feel that way
9/10/2018 14:08,75,Good, Im really feeling Good
9/10/2018 14:09,25,Excellent,I had a good time at lunch and then we visited mr.mckinney
9/10/2018 14:09,85,Excellent,I have to feed the snakes.
9/10/2018 14:10,12,Fair,The reason i am fine is becuase it is raining
9/10/2018 14:15,19,Good,Im feeling that way because the computer took 10 mins to work.
9/10/2018 14:54,105,Fair,because i am tired because of P.E
9/10/2018 14:55,54,Excellent,I L I K E B O R I N G D A Y S.
9/10/2018 14:55,87,Good,It be raining
9/10/2018 14:56,9,Option 4,Why not
9/10/2018 14:56,14,Option 4,cause i sad boi
9/10/2018 14:56,20,Option 4,tired
9/10/2018 14:56,22,Option 4,Things Happened
9/10/2018 14:56,92,Option 4,I'm at school again.
9/10/2018 14:56,108,Good,My hamster bit me
9/10/2018 14:57,23,Option 4,It's raining really hard
9/10/2018 14:57,54,Excellent,I like boring days.
9/10/2018 14:57,122,Good,Because today was nice
9/10/2018 14:58,18,Good,I finished studying for my project is social studies.
9/10/2018 14:58,46,Good,"My day's been just good, nothing too exciting. "
9/10/2018 14:58,102,Excellent,im cool.
9/10/2018 14:58,104,Good,I am feeling that way because I got 60 for the PACER test
9/10/2018 14:58,105,Excellent,I am feeling that way because i'm going home after this
9/10/2018 14:58,119,Good,I am going home after this this class.
9/10/2018 14:58,125,Excellent,Because i woke up this way.
9/10/2018 15:00,68,Option 4,I'm soaking wet from jumping in a puddle.
9/11/2018 8:20,108,Good,My hamster bit me agian
9/11/2018 8:22,120,Good,no reason
9/11/2018 8:23,58,Fair,Because I have a lot of work to do.
9/11/2018 8:23,109,Fair,No reason
9/11/2018 8:24,14,Option 4,Because Eirik took my phone
9/11/2018 8:24,96,Good,I don't know
9/11/2018 8:25,21,Option 4,I have allergies
9/11/2018 8:25,42,Fair,FEET REEEEEEE
9/11/2018 8:25,59,Option 4,if feels like a wednesday.
9/11/2018 8:25,88,Option 4,Why not
9/11/2018 8:25,102,Good,i miss you
9/11/2018 8:25,103,Good,Feel rested
9/11/2018 8:26,29,Option 4,I forgot to eat this morning.
9/11/2018 8:26,116,Fair,Because I'm just agitated.
9/11/2018 8:27,5,Option 4,Its 9/11 and thats sad
9/11/2018 8:27,85,Good,This morning has been good.
9/11/2018 8:27,90,Option 4,thqhjartjsrtfjtsfjwstyj
9/11/2018 8:27,119,Fair,I'm tired and don't want to go to 2nd period.
9/11/2018 8:28,25,Fair,Because my project isn't close to being done for mrs.brantley
9/11/2018 8:28,32,Option 4,I don't know
9/11/2018 8:28,52,Excellent!,because I saw all my friends today
9/11/2018 8:28,73,Excellent!,I feel this way because my life is a winner winner chicken dinner.
9/11/2018 8:28,99,Good,"I feel fair, because I am tired."
9/11/2018 8:28,106,Option 4,same
9/11/2018 8:48,61,Option 4,I feel this way because I'm sick.
9/11/2018 9:02,118,Good,the day just started 
9/11/2018 9:07,26,Good,Messed up on the announcements.
9/11/2018 10:11,82,Excellent,I feel this way because its not raining.
9/11/2018 10:12,91,Excellent,Today has been a good day.
9/11/2018 10:12,123,Option 4,I want to go home and sleep.
9/11/2018 10:12,124,Option 4,Because I can.
9/11/2018 10:13,39,Option 4,Today is 9/11
9/11/2018 10:13,72,Fair,im tired
9/11/2018 10:13,112,Fair,i don't know
9/11/2018 10:14,47,Fair,i am feeling this way because i am okay
9/11/2018 10:14,61,Option 4,Because I'm still sick and my mouth hurts. 
9/11/2018 10:14,76,Option 4,I don't wanna be here at school.
9/11/2018 10:15,59,Option 4,I'm tired.
9/11/2018 10:15,62,Option 4,I didn't eat that much breakfast and now I am hungry...
9/11/2018 10:15,71,Option 4,I feel that way because someone is a rat.
9/11/2018 10:15,100,Option 4,Because it is Tuesday and I have to be at school.
9/11/2018 10:15,113,Good,Because I will get to play games for more than 2 hours today.
9/11/2018 10:17,50,Fair,I am tired:(
9/11/2018 10:18,10,Option 4,I'm still sick.
9/11/2018 10:23,32,Option 4,I don't know
9/11/2018 11:00,7,Excellent,Because I love today
9/11/2018 11:00,56,Excellent,Its not raining
9/11/2018 11:00,98,Excellent,I just am.
9/11/2018 11:01,60,Good,I'm feeling that way because I'm not very tired and nothing bad has happened.
9/11/2018 11:01,110,Excellent,Me and my friends last period were having a really weird fangirl conversation. 
9/11/2018 11:01,120,Good,No reason
9/11/2018 11:01,126,Fair,I'm feeling fair because i'm tired.
9/11/2018 11:02,24,Option 4,Im not in a good mood
9/11/2018 11:02,74,Fair,Because im hungry
9/11/2018 11:02,78,Option 4,im still sick
9/11/2018 11:02,101,Fair,because bay blades are no more
9/11/2018 11:03,53,Option 4,My stomach hurts.
9/11/2018 11:03,55,Option 4,I have to restart my project.
9/11/2018 11:03,89,Fair,I am just tired
9/11/2018 11:03,97,Option 4,I'm just not feeling good today.
9/11/2018 11:04,2,Fair,i'm tired
9/11/2018 11:04,44,Excellent,I feel this way because we are about to have our football game.
9/11/2018 12:41,15,Option 4,Mr. Lovett is not here.
9/11/2018 12:41,20,Good,burned finger 
9/11/2018 12:41,77,Good,Just thinking
9/11/2018 12:41,87,Good,I just feel good
9/11/2018 12:41,93,Good,I am ready to have lunch today.
9/11/2018 12:41,123,Fair,I want school to end.
9/11/2018 12:41,126,Fair,I'm hungry that's why i'm feeling fair
9/11/2018 12:42,31,Fair,N/A
9/11/2018 12:42,38,Fair,"My stomach hurts a little, I'm cold, and I'm hungry"
9/11/2018 12:42,44,Good,I feel this way because I am tired.
9/11/2018 12:42,62,Option 4,I am hungry
9/11/2018 12:43,82,Excellent!,I feel this way because the day is fairly sunny.
9/11/2018 12:44,83,Option 4,i feel this way because there's a lot of work and because my bestfriend is not here. 
9/11/2018 12:44,114,Fair,I haven't had food.
9/11/2018 12:45,43,Good,I feel good because I want feel that way
9/11/2018 12:45,79,Option 4,chef boi RD is good on plate.
9/11/2018 12:46,7,Excellent!,because today is greenback night
9/11/2018 12:48,50,Excellent!,because its almost lunch
9/11/2018 14:04,17,Excellent,Because I won a race in athletics period.
9/11/2018 14:04,35,Excellent,FortNite default dance
9/11/2018 14:04,66,Fair,"I dont.....REMEMBER, I DONT RECALL"
9/11/2018 14:05,12,Good,i dont know
9/11/2018 14:05,31,Fair,N/A
