Timestamp,Name,How are you doing today?,Why do you feel that way?
8/22/2019 8:41,7,Good,I feel this way because I am a little tired.
9/9/2019 8:31,7,Good,I feel this way because I'm a little tired.
9/13/2019 8:28,7,Good,I feel this way because this is the most awake I've been all week.
9/12/2019 8:25,7,Good,I tried to get up earlier but still was late to the bus.
9/3/2019 8:22,7,Good,I'm a little bit tired.
9/6/2019 8:20,7,Good,I'm a little bit tired.
10/9/2019 8:29,7,Good,I'm a little tired today.
8/27/2019 8:25,7,Good,I'm a little tired.
9/5/2019 8:27,7,Good,I'm at school.
9/20/2019 8:28,7,Good,I'm awake more than usual.
2/5/2020 19:28,7,Good,I'm in  a goood mood today. 
9/26/2019 8:29,7,Good,I'm in a good mood this morning.
10/16/2019 8:26,7,Good,I'm in a good mood today and I'm not tired.
2/13/2020 21:28,7,Good,I'm in a good mood today.
9/30/2019 8:33,7,Good,I'm in a good mood today.
10/1/2019 8:30,7,Good,I'm in a good mood today.
10/2/2019 8:28,7,Good,I'm in a good mood today.
10/15/2019 8:28,7,Good,I'm in a good mood today.
10/23/2019 8:28,7,Good,I'm in a good mood today.
2/12/2020 8:30,7,Good,I'm in a good mood today. 
2/14/2020 8:24,7,Good,I'm in a good mood today. 
2/26/2020 8:26,7,Good,I'm in a good mood today. 
2/27/2020 8:25,7,Good,I'm in a good mood today. 
2/28/2020 8:29,7,Good,I'm in a good mood today. 
3/7/2020 17:46,7,Good,I'm in a good mood today. 
10/7/2019 8:24,7,Good,I'm in a good mood.
10/10/2019 9:32,7,Good,I'm in a good mood.
10/17/2019 9:18,7,Good,I'm in a good mood.
10/22/2019 8:33,7,Good,I'm in a good mood.
10/21/2019 8:28,7,Good,I'm in a good mood.
10/22/2019 8:31,7,Good,I'm in a good mood.
11/3/2019 13:11,7,Good,I'm in a good mood.
2/18/2020 19:23,7,Good,I'm in a good mood. 
2/24/2020 8:27,7,Good,I'm in a good mood. 
3/7/2020 17:41,7,Good,I'm in a good mood. 
3/7/2020 17:43,7,Good,I'm ina good mood today. 
8/26/2019 8:29,7,Good,I'm not as tired as I was last week.
9/10/2019 8:28,7,Good,I'm not that tired today.
9/23/2019 8:38,7,Good,I'm not that tired today.
9/4/2019 8:26,7,Good,I'm not that tired.
9/19/2019 8:30,7,Good,I'm not tired today and I feel much more awake than yesterday. 
9/11/2019 8:38,7,Good,I'm not tired today.
9/24/2019 8:27,7,Good,I'm not tired today.
10/3/2019 8:27,7,Good,I'm not tired today.
9/17/2019 8:23,7,Good,I'm super tired today.
9/25/2019 8:30,7,Good,I'm wide awake today and in a good mood.
9/16/2019 8:28,7,Good,The Atlanta Falcons won their game this weekend.
8/23/2019 8:27,7,Good,Today is the last day of the week so after school we don't have to worry about going to school for the next 2 days.
1/7/2020 8:26,7,Good,I'm in a good mood today. 
1/8/2020 17:55,7,Good,I'm in a good mood today. 
1/6/2020 20:06,7,Good,I'm in a good mood today. 
1/13/2020 8:29,7,Good,I'm in a good mood today. 
1/16/2020 8:27,7,Good,I'm in a good mood. 
1/17/2020 8:27,7,Good,I'm in a good mood today. 
1/21/2020 8:24,7,Good,I'm in a good mood. 
1/28/2020 8:29,7,Good,I'm in a good mood today. 
1/30/2020 8:27,7,Good,I'm in a good mood today. 
10/25/2019 8:23,7,Good,I'm in a good mood.
10/28/2019 16:39,7,Good,I'm in a good mood.
10/30/2019 7:29,7,Good,I'm in a good mood.
10/31/2019 7:31,7,Good,I'm in a good mood and I'm cold.
11/3/2019 13:15,7,Good,I'm in good mood .
11/4/2019 17:22,7,Good,I'm in a good mood.
11/5/2019 8:28,7,Good,I'm in a good mood today.
11/6/2019 8:31,7,Good,I'm in a good mood today.
11/7/2019 8:29,7,Good,I'm in a good mood this morning.
11/8/2019 8:26,7,Good,I'm in a good mood.
11/12/2019 8:27,7,Good,I'm in a good mood.
11/13/2019 8:26,7,Good,I'm in a good mood.
11/14/2019 8:25,7,Good,I'm in a good mood. 
11/14/2019 8:25,7,Good,I'm in a good mood. 
11/13/2019 8:26,7,Good,I'm in a good mood.
8/28/2019 8:26,7,Option 306,I don't feel good.
3/3/2020 13:55,1,Excellent!,I ate lunch.
2/21/2020 14:09,1,Excellent!,I didn't get blown up by a bomb.
9/25/2019 14:08,1,Excellent!,I feel like this because I get to go play tennis after practice today.
2/14/2020 12:36,1,Excellent!,I feel like this because my hair is up.
9/19/2019 14:10,1,Excellent!,I feel like this because spotify actually shuffled my playlist this morning.
10/24/2019 12:37,1,Excellent!,I feel okay today and I'm in a good mood.
2/10/2020 14:01,1,Excellent!,I feel this way because I fell on Daysha's best friend.
2/5/2020 12:39,1,Excellent!,I feel this way because I got my seat changed.
2/18/2020 14:11,1,Excellent!,I feel this way because I got to see Trent.
9/17/2019 14:12,1,Excellent!,I feel this way because I haven't been around E I Easy all day. I am so glad I don't have to hear from him because he is a big poopy head.
9/11/2019 14:10,1,Excellent!,I feel this way because I'm actually in a good mood today and because my best friend is a starter in his game.
2/7/2020 14:08,1,Excellent!,I feel this way because I'm going to see Eric Nam in concert today.
10/15/2019 14:03,1,Excellent!,"I feel this way because it's October which means volleyball is over soon. This is good because after volleyball, I can start playing tennis more again. Tennis is my favorite sport if you didn't know."
9/27/2019 14:12,1,Excellent!,I feel this way because me and Cherise had a really funny time of the track just now. We both fell down twice. 
2/24/2020 13:57,1,Excellent!,I feel this way because my chips weren't stale. 
9/26/2019 14:07,1,Excellent!,I feel this way because my dog was feeling good this morning and it make me happy.
10/22/2019 14:09,1,Excellent!,I feel this way because today hasn't been trash and I'm in a good mood. 
2/28/2020 14:14,1,Excellent!,I got my essay done.
3/4/2020 14:09,1,Excellent!,My website is almost done. 
9/12/2019 14:07,1,Excellent!,Today has been good so far but my dog almost got ran over today.
1/7/2020 14:10,1,Excellent!,I feel this way because I dropped a chalupa.
1/8/2020 14:05,1,Excellent!,I feel this way because I am almost done with my check in.
1/6/2020 14:08,1,Excellent!,I feel this way because I got to see my friends during passing period.
1/9/2020 14:07,1,Excellent!,I feel this way because I finished my website.
1/10/2020 14:09,1,Excellent!,I feel this way because I've had a good day today.
1/13/2020 14:00,1,Excellent!,"I feel this way because my car went ""vroom vroom""."
1/14/2020 14:04,1,Excellent!,I feel this way because I found a car.
1/21/2020 14:04,1,Excellent!,I feel this way because I have practice today.
1/22/2020 14:09,1,Excellent!,I feel this way because I had a flashback to 5th grade and it was so funny.
1/24/2020 14:09,1,Excellent!,I got a new car.
10/17/2019 13:51,1,Fair,I feel this way because  I feel better than yesterday but I also don't feel good.
9/5/2019 14:07,1,Fair,I feel this way because I want it to rain but the sky said no. 
9/30/2019 14:09,1,Fair,I feel this way because my allergies got really bad over the weekend and in all I feel terrible; but today itself hasn't been bad.
9/23/2019 14:14,1,Fair,I feel this way because my friend Johnny has been quite mean and stupid.
10/1/2019 14:08,1,Fair,"I feel this way because these people have been saying bad things about me this week, but I mean I have cookies at home so I can just eat away my feelings."
9/24/2019 14:10,1,Fair,"I feel this way because this kid ""Johnny"" has been acting really annoying and keeps bragging about how good his life is; it annoys me a lot. "
10/18/2019 14:13,1,Fair,"I'm not in a great mood, that's all."
9/18/2019 14:12,1,Fair,I'm really fed up with how I've been treated this past week.
10/23/2019 12:35,1,Good,I feel okay and I get to skip athletics on Friday to help set up movie night. I'm also going to the Spurs game today.
10/2/2019 14:07,1,Good,"I feel this way because after school, since my dad is off early, I get to go play tennis with him."
8/26/2019 14:02,1,Good,"I feel this way because I forgot my brothers birthday. I also found out from Cherise that Simon Dominic is apparently my boyfriend, so that's good."
9/9/2019 14:08,1,Good,"I feel this way because I only ate two powder donuts today, and I'm hungry. It's only good because I had the donuts. "
8/23/2019 14:30,1,Good,I feel this way because I thought my dog died this morning but he was just sleeping hard.
9/20/2019 14:10,1,Good,I feel this way because I'm in a good mood and I got to see someone special.
8/22/2019 14:31,1,Good,"I feel this way because I'm quite sore from volleyball yesterday but I have finally gotten my schedule changed so that made me feel better. Also, I feel this way because I have volleyball today and I'm looking forward to spending that time with my friends."
10/9/2019 14:03,1,Good,"I feel this way because I've been kinda sad today but Cherise, Cece, and Daysha were really funny at lunch and it made me feel better. "
9/6/2019 14:10,1,Good,I feel this way because my dog didn't ignore me. 
8/27/2019 14:10,1,Good,I feel this way because my head really hurts but today has also been quite funny.
8/28/2019 14:03,1,Good,I feel this way because my minecraft house got broken into and they stole my valuables.
8/29/2019 14:10,1,Good,I feel this way because my sister sent me a video of my nephew talking about his toy truck and it made me happy. 
9/4/2019 14:07,1,Good,"I feel this way because yesterday was my niece, Katherine's birthday and we face-timed. The only bad thing was that she forgot my name."
2/26/2020 14:00,1,Option 306,Cheise keeps showing me lice.
2/12/2020 13:53,1,Option 306,I feel like that because I saw Xavier in the hallway.
9/3/2019 13:59,1,Option 306,"I feel this way because I am still mad at this guy named 
Nate. I am mad because me and Cherise let him into our faction and he wrecked our base. He is also annoying and steals my stuff. Did I mention he expanded his room so now our base is more noticable and we have a higher chance of dying. Oh, and did I say he's annoying."
10/7/2019 14:14,1,Option 306,"I feel this way because I tried to clown Mr.Q and he came back and ""clowned"" me ten times harder. "
9/13/2019 14:12,1,Option 306,I feel this way because John sat on my lego wheel.
10/21/2019 14:12,1,Option 306,I feel this way because John won't join my discord and he said no when I asked to play truth or dare. 
2/4/2020 14:08,1,Option 306,I feel this way because Mr.Lovett won't change my seat.
10/3/2019 14:07,1,Option 306,"I feel this way because not only have people been talking about me behind my back and lying to my face about it; and acting like I wouldn't catch on but, I've also been ""cancelled"" 3 times. This means that a person/peoples had been saying things about me behind my back trying to get people to dislike/hate me. Kinda like how Tati cancelled James Charles because of what he did to her, but this time for me, people are saying lies not facts."
9/10/2019 14:08,1,Option 306,I feel this way because the guy that runs the minecraft server I'm in is messing it up. For starters he made a giant bedrock box at spawn them made us move to another server. And now he is turning off structures. He is dumb. I am honestly so mad at him. 
10/16/2019 14:13,1,Option 306,I feel this way because these people spread a rumor about me that I am dating this guy that I don't even know and then they told this whole big group of people and they kept coming up to me in lunch yelling at my face that we are dating. EVEN THOUGH WE AREN'T AND I'M SICK OF IT.
2/13/2020 14:12,1,Option 306,I feel this way because this kid never signs out of google and I'm tired of seeing his cancerous profile picture. 
9/16/2019 14:12,1,Option 306,I FEEL THIS WAY BECAUSE THIS LITTLE BOY BE ACTING LIKE HE DIDN'T ROB THIS BANK AND IS BLAMING ME FOR IT. HE IS ALSO TRYING TO GET ME KICKED OFF THE SERVER WE ARE IN. THIS ANNOYS ME SO BADLY. I HONESTLY CAN'T TAKE IT ANYMORE. I AM GOING TO RAID HIS BASE AND TAKE EVERYTHING FROM HIM.
2/11/2020 13:53,1,Option 306,I feel this way because this weird person is bugging me. 
10/10/2019 14:12,1,Option 306,"I feel this way because why not. Why can't today just suck, because, well, it does. I'm not even gonna lie, today has been so bad. "
2/3/2020 13:52,1,Option 306,I feel this way because you won't change my seat.
3/2/2020 14:09,1,Option 306,Rufus keeps popping up in my suggested.
1/16/2020 14:09,1,Option 306,"I feel this way because I do NOT want to be in this class right now because I do NOT like my new seat. I swear if I have to hear some busted theme song for a game again I will LOOSE MY COOL. And if a certain someone continues to bug and annoy me, then I will DEFINITELY LOOSE MY COOL.  "
1/17/2020 14:09,1,Option 306,"I feel this way because the music of the certain someone sitting next to me IS SO FRUSTRATING. CAN HE PLEASE JUST GET HEADPHONES, PLEASE. I also don't want to sit where I am anymore, it's not a good place for me. "
1/27/2020 14:08,1,Option 306,I feel this way because I want to change my seat but you said no.
1/28/2020 14:08,1,Option 306,I stepped in ants.
1/30/2020 14:06,1,Option 306,I can't feel half my mouth and I do NOT want to sit here.
1/31/2020 14:08,1,Option 306,I feel this ay because I don't like my seat.
10/25/2019 14:12,1,Excellent!,I had a good time on the track and I get to skip athletics today.
10/28/2019 13:10,1,Excellent!,I feel this way because Strawberry bot got removed and it made me feel better. 
